Time,Umred1,Umred2,Umred4,Umred6,Umred7,Umred8,Umred9,Umred10,Saoner9,Saoner8,Saoner7,Saoner3,Ramtek6,Ramtek5,Ramtek3,Ramtek2,Ramtek1,Parseoni5,Parseoni2,Narkhed8,Parseoni7,Parseoni6,Parseoni4,Parseoni10,Parseoni1,Narkhed7,Narkhed4,Narkhed3,Narkhed10,Narkhed1,Nagpur6,Nagpur8,Nagpur9,Nagpur7,Nagpur4,Nagpur5,Kuhi8,Kuhi5,Nagpur3,Mauda9,Mauda4,Mauda3,Kuhi9,Nagpur2,Kuhi3,Kuhi2,Kuhi10,Kuhi1,Katol9,Katol8,Katol6,Katol10,Katol1,Kamthi9,Kamthi6,Kamthi5,Kalmeshwar4,Hingna9,Kamthi4,Kamthi2,Kamthi10,Kalmeshwar8,Kalmeshwar6,Hingna7,Hingna6,Hingna10,Hingna1,Bhivapur9,Bhivapur8,Bhivapur7,Bhivapur5,Bhivapur4,Bhivapur3,Bhivapur2,Bhivapur10
12/3/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/4/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/5/1994,1.196543,,,6.043002,,1.395388,,0.8650424,,,1.395388,,,,0,,,,,,,,,,,,,0.8650424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196543,,,,,,,,,,
12/6/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/7/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/8/1994,0,,,0.7358931,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/9/1994,1.7945,,,3.815979,,3.892162,,5.675211,,,3.892162,,,,2.099448,,,,,,,,,,,,,5.675211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7945,,,,,,,,,,
12/10/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/11/1994,7.010287,,,6.239805,,10.05376,,8.568974,,,10.05376,,,,12.12315,,,,,,,,,,,,,8.568974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.010287,,,,,,,,,,
12/12/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/13/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/14/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/15/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/16/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/17/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/18/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/19/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/20/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/21/1994,0,,,10.14217,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/22/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/23/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/24/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/25/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/26/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/27/1994,0,,,9.851204,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/28/1994,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
12/29/1994,0.8382943,,,9.851204,,0.4149591,,0,,,0.4149591,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8382943,,,,,,,,,,
12/30/1994,9.902296,,,2.584464,,7.247281,,6.3846,,,7.247281,,,,5.967565,,,,,,,,,,,,,6.3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.902296,,,,,,,,,,
12/31/1994,7.223048,,,0,,7.247281,,4.064096,,,7.247281,,,,3.511654,,,,,,,,,,,,,4.064096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.223048,,,,,,,,,,
1/1/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/2/1995,0,,,3.137126,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/3/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/4/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/5/1995,0,,,0,,0,,0.6225626,,,0,,,,0,,,,,,,,,,,,,0.6225626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/6/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/7/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/8/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/9/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/10/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/11/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/12/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/13/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/14/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/15/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/16/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/17/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/18/1995,0,,,0.7272123,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/19/1995,0,,,1.346476,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/20/1995,0,,,1.398464,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/21/1995,0,,,1.178784,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/22/1995,4.070466,,,6.114415,,4.284343,,3.348391,,,4.284343,,,,2.581545,,,,,,,,,,,,,3.348391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.070466,,,,,,,,,,
1/23/1995,3.954451,,,2.689568,,4.284343,,3.754282,,,4.284343,,,,4.078445,,,,,,,,,,,,,3.754282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.954451,,,,,,,,,,
1/24/1995,1.046981,,,0,,1.071086,,1.641604,,,1.071086,,,,2.292477,,,,,,,,,,,,,1.641604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.046981,,,,,,,,,,
1/25/1995,0.5149633,,,3.58609,,1.071086,,0.2934529,,,1.071086,,,,0.6740013,,,,,,,,,,,,,0.2934529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5149633,,,,,,,,,,
1/26/1995,5.42259,,,12.79267,,5.279689,,4.657921,,,5.279689,,,,5.316275,,,,,,,,,,,,,4.657921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42259,,,,,,,,,,
1/27/1995,5.767677,,,3.088849,,10.95563,,4.076694,,,10.95563,,,,4.506419,,,,,,,,,,,,,4.076694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.767677,,,,,,,,,,
1/28/1995,4.085025,,,1.933844,,3.321524,,4.657921,,,3.321524,,,,3.690248,,,,,,,,,,,,,4.657921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.085025,,,,,,,,,,
1/29/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/30/1995,0,,,0,,0.5262389,,0,,,0.5262389,,,,0.5339513,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1/31/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/1/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/2/1995,0,,,11.02108,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/3/1995,0,,,0.1220797,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/4/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/5/1995,0,,,0,,0,,0,,,0,,,,0.1790835,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/6/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/7/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/8/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/9/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/10/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/11/1995,0,,,5.931902,,1.222251,,0,,,1.222251,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/12/1995,0,,,5.934354,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/13/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/14/1995,7.078701,,,2.1741,,7.125088,,4.442088,,,7.125088,,,,3.950582,,,,,,,,,,,,,4.442088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.078701,,,,,,,,,,
2/15/1995,0,,,2.967177,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/16/1995,5.746484,,,0,,5.162417,,7.313974,,,5.162417,,,,9.452012,,,,,,,,,,,,,7.313974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.746484,,,,,,,,,,
2/17/1995,4.030672,,,0,,5.843125,,1.098803,,,5.843125,,,,0,,,,,,,,,,,,,1.098803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.030672,,,,,,,,,,
2/18/1995,2.216981,,,0,,0,,2.128476,,,0,,,,0,,,,,,,,,,,,,2.128476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.216981,,,,,,,,,,
2/19/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/20/1995,0,,,3.185407,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/21/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/22/1995,0,,,0,,3.015684,,0,,,3.015684,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/23/1995,7.405212,,,0,,6.595466,,7.805941,,,6.595466,,,,8.206001,,,,,,,,,,,,,7.805941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.405212,,,,,,,,,,
2/24/1995,0,,,1.652263,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2/25/1995,1.311301,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.311301,,,,,,,,,,
2/26/1995,1.407989,,,0,,4.766476,,0,,,4.766476,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.407989,,,,,,,,,,
2/27/1995,4.091128,,,0,,2.55908,,4.184081,,,2.55908,,,,5.358342,,,,,,,,,,,,,4.184081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.091128,,,,,,,,,,
2/28/1995,0,,,0,,0.9477261,,0,,,0.9477261,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/1/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/2/1995,5.112003,,,3.545294,,4.897914,,3.569458,,,4.897914,,,,3.008618,,,,,,,,,,,,,3.569458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.112003,,,,,,,,,,
3/3/1995,3.799823,,,0,,4.897914,,5.504763,,,4.897914,,,,6.017236,,,,,,,,,,,,,5.504763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.799823,,,,,,,,,,
3/4/1995,0,,,9.412784,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/5/1995,0,,,0,,0.9605792,,1.123417,,,0.9605792,,,,1.741546,,,,,,,,,,,,,1.123417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/6/1995,0,,,0.1237826,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/7/1995,0,,,0,,0,,0,,,0,,,,1.773981,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/8/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/9/1995,0,,,2.147737,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/10/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/11/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/12/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/13/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/14/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/15/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/16/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/17/1995,0,,,7.96589,,1.641466,,0,,,1.641466,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/18/1995,3.121984,,,0,,2.859727,,3.563235,,,2.859727,,,,3.470885,,,,,,,,,,,,,3.563235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.121984,,,,,,,,,,
3/19/1995,0,,,6.179245,,0,,0,,,0,,,,0.6324438,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/20/1995,6.094436,,,0,,5.62222,,6.405478,,,5.62222,,,,7.78504,,,,,,,,,,,,,6.405478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.094436,,,,,,,,,,
3/21/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/22/1995,0,,,2.911121,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/23/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/24/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/25/1995,0.8489549,,,0.8301064,,0.2141538,,0.6502176,,,0.2141538,,,,4.231347,,,,,,,,,,,,,0.6502176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8489549,,,,,,,,,,
3/26/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/27/1995,8.185957,,,0,,4.309704,,9.223223,,,4.309704,,,,8.145882,,,,,,,,,,,,,9.223223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.185957,,,,,,,,,,
3/28/1995,8.426716,,,0,,9.951082,,7.651975,,,9.951082,,,,3.685314,,,,,,,,,,,,,7.651975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.426716,,,,,,,,,,
3/29/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/30/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
3/31/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/1/1995,0,,,5.188166,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/2/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/3/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/4/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/5/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/6/1995,8.824234,,,0,,4.778151,,1.956456,,,4.778151,,,,0,,,,,,,,,,,,,1.956456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.824234,,,,,,,,,,
4/7/1995,0,,,0,,0,,0.7708188,,,0,,,,5.118932,,,,,,,,,,,,,0.7708188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/8/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/9/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/10/1995,0,,,5.270687,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/11/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/12/1995,1.600965,,,0,,0.7706735,,2.372384,,,0.7706735,,,,7.367453,,,,,,,,,,,,,2.372384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.600965,,,,,,,,,,
4/13/1995,0.8988069,,,0,,0.5124267,,1.17,,,0.5124267,,,,0.5008367,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8988069,,,,,,,,,,
4/14/1995,0,,,4.399113,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/15/1995,0,,,0,,0,,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/16/1995,0,,,,,0,,,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/17/1995,1.44166,,,,,0.6864003,,,,,0.6864003,,,,6.783504,,,,,,,,,,,,,2.155386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44166,,,,,,,,,,
4/18/1995,0,,,,,0.9969441,,,,,0.9969441,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/19/1995,0,,,,,0,,,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/20/1995,0,,,,,0,,,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
4/21/1995,0,,,,,0,,,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
